-2034.7,-4521.9,-1215.5,-597.35,3861.1,9633.7,-638.67,-1975.8,2684.5,2219.8,-898.14,-4654.8
-4181.6,-502.22,4134.9,7431.1,-46.76,975.11,3100,2066.7,-3895,-2590.4,2207.2,-3014.1
1228.2,-2974.4,4300.2,-1506.1,1237.9,-2195.5,-375.23,1886.3,2425.2,-1909.9,518.36,-1242.9
533.56,-449.17,-2001.7,-4209,-982.42,-1008.7,-597.82,3564.7,-414,4347.7,-1100.6,-2035.1
3880.6,-555.7,-3110.6,-398.87,-1868.1,-93.523,925.99,2408.2,-2802.5,-610.72,-668.38,4225.1
-699.09,1517.5,-1253.2,3465.8,-1776.7,-1354.2,-1592.7,5191.1,2223.6,-7269.8,-4563.5,-2471.2
-5260.8,5536.8,-1450.3,-3758,4393.8,-910.84,386.2,177.54,1814.5,450.42,3947.4,4150.2
2778,-1775,-4053.4,903.93,221.1,989.78,-1128.6,3699.8,-3456.2,-3474.5,-2227.4,-1645.8
-3202.2,-1139,-9230.1,-11527,-943.32,3651.7,4725.7,616.56,-1586.9,889.69,2021.9,2229.5
2629.7,1117.1,-3699.4,-41.67,-717.36,-2474.4,-647.64,6150,3328.7,3369.8,2981.4,3583.5
-1746.2,-3510.5,679.88,-1402.7,-6235.6,-1095.7,2109.6,1670.5,945.97,-3830.5,1434.8,592.02
2648.8,-2962.8,-2044.6,-3946.3,-1218.3,4075.2,6864.6,3104.3,5277.4,6450.8,719.09,-2033.3
-1195.4,1439.1,2006.2,1777.1,-1079.4,-2021.7,-5236.6,-1638.3,687.47,598.77,-740.02,-1501.9
-443.27,-1503.3,-7405.1,-631.46,4722,-2094.9,5088.2,-629.89,1499.6,-3520.1,5708.6,-1195.8
-802.26,649.68,-2752.3,3498.1,901.82,-1316.3,-198.87,7158.1,2928.1,217.64,-3293.2,-3461
3845.4,2329.8,-1846.9,1408.2,1748,-5465.6,3625.6,-1667.9,6612.2,2533.9,-1422.2,2163.6
-4631.5,1955.6,-1342.8,294.24,-883.46,492.46,3805.2,-574.14,-365.83,4244.4,-1179.3,-1236.1
-5507.6,1022.7,-662.03,4481.3,1086.2,1243.6,4947.8,-138.03,3120.9,-5740.1,89.355,-736.22
-2712.4,2059.2,3635.6,-1467.3,-6207.6,11.696,-1199.1,1268.7,4774.2,-3032.4,4266.2,-9050.9
1707.5,-7950.7,-1722.9,-1488.8,1765.1,1063.7,-1597.5,-3814.5,-2123.3,1666.8,-3867.5,457.24
5724.6,-5960.5,-4084.1,1189,665.59,1371.9,3785.1,-8128,3941.9,65.89,4870.7,-1989.8
-1216.4,-946.31,4476.6,1452.4,5577.2,-1254.4,3431.6,1949.9,2395.9,1569.9,1271.1,2953.5
-4115.8,6599.7,202.02,-1179.8,-590.11,1299.2,-837.78,-1219.9,-147.64,5320.2,-2985.6,1214.9
352.14,1765.5,-2575.3,-3289.6,3982.4,-2708.6,-7112.7,4354.5,-2801.7,1159.7,4532.3,311.61
-2116.5,3353.5,-2762.7,2263.3,-1339.7,-938.23,7366.5,-7247.7,-1311.9,-2685,1600.9,-596.46
-3657.5,-2979.6,4325.8,1625.1,1447.2,-1734.5,857.51,2476,-6105.6,-7052.5,-551.51,-115.52
