-4392.1,1517.4,6962.5,-1256.2,-1704.4,3393.5,-6829,-630.74,2133.5,-7198.3,2902.4,1902.6
659.1,-2746.8,-3003.6,977.21,407.25,3672.8,5351,694.98,-30.161,2167.9,1614.6,1806.8
-138.77,269.42,-2123.5,-2541.4,-577.94,-1186.4,-2370.6,-2682.3,5610.3,-4117.1,1927.5,3054.7
-2282.1,5158.1,2721,-3653.8,-4427.1,2067.3,1121.6,-299.91,-3899.3,-3799.4,-279.02,1936.4
-5455,-1662,522.49,-3329.1,3102,-377.7,-4822.4,-923.01,-4492.8,1274,-253.48,2313.2
-2850.5,313.85,200.07,2389.1,-1444.3,-581.83,-1485.1,2075.9,-3198.7,-735.15,-4017,-839.88
820.06,528.68,12.778,828.44,7574.2,3452.1,2878.8,2591.1,412.05,-2347,3520.7,6728.5
-1675.5,-2762.2,-4030.4,426.37,-49.908,712.31,-3646.6,-1654.6,-179.58,-4751.8,-576.37,799.72
-2580.7,1083.2,-3867.8,2340.1,-769.62,2884.9,1493.8,-5805,-720.44,-1875,1184,1195.8
142.67,630.82,-5043,2571.6,252.53,1466.9,-3554.4,177.53,2807.8,-6577.7,2232.9,3960
7825.3,-7148.1,2266.4,-1885,659.93,-1942.6,1940,3507.6,-463.19,1061,-758.15,-3140.4
733.13,6653.5,-2696.8,-5182.3,1640.5,1650.5,1478.2,3344,1546.1,-231.36,491.97,9104.8
2306.8,4127.7,-5217.6,-4385.8,7888.7,-468.68,-376.3,1879.7,4885.5,-3928.6,-1313.1,-3659.4
-1631.9,3633.6,1427,2702,-5843.6,-3686.5,5386.3,2976.9,3475.2,-598.17,3513.3,4283
-4685,2572,-768.18,1409.8,-3046.8,609.33,-4833.5,-2803.3,-1470.5,8820.8,-2737.1,4008.2
-3391.9,-1033.5,-3921,-4192.8,-2060.5,-27.283,1605.9,-3781.9,6665.6,665.82,3905.9,-2011.3
1624.6,-3608.4,867.23,-1251.1,920.53,-1580.2,5346.1,1374.9,2915.8,1192.4,3124.3,-5929.4
139.76,-1416.8,1316.2,-197.47,-1133.8,350.28,928.86,-468.13,691.04,4833.7,4428.1,-2751.1
-146.64,1505.2,1507.7,349.66,1685.1,-2551.7,2122.7,-3568.3,-3204.7,1155.4,856.5,475.91
2582.1,5736.6,-1838.2,-188.77,-4183.3,5712.3,-563.15,2116.1,5112.2,24.172,4340.7,1391.6
6248.8,-3016.2,-1068.6,-2502.2,3465.4,-4799,2644.2,4142.6,-340.35,212.86,-185.31,943.99
2888.6,5607.2,-1303.5,3311.1,791.08,-4633.8,-5403.3,778.62,-347.13,954.18,-481.2,-1419.7
-1011.1,-3167.2,489.26,-1507.1,986.18,3154,-3405.7,836.8,83.285,3212.9,-1281.6,-180.25
899.9,2410,1529,-2858.1,-3701.1,-2311.2,-3280.7,368.08,674.21,899,1361.4,5373.7
2823.1,-223.37,4931.5,-5898.6,-1794.2,-1926.8,-3446.6,-2131.1,6644.5,3517.4,-1251.6,1285.7
206.55,-5870.8,-1853.5,-3838.3,488.43,-1922.3,7187.1,56.432,4059.4,-333.79,-180.96,-638.78
4422.6,7506.5,-1894.2,8278.4,-2305.3,2690.9,5195.1,2565.4,-246.43,2480.9,-765.74,51.49
3709.2,-3630.7,-535.56,-1799.7,2446.1,351.54,-1867.1,-3439,4771.3,-1567.1,-645.66,2870.8
1795.5,-2130.8,3484.6,4453,-1914.3,1488.6,1322.6,2860.9,-1061.9,2558.3,-6396.9,-959.16
-4681.9,-1360.1,-1202.4,-1569.8,-2374.9,-5594.4,-4974.4,3769.7,-3210.6,-3536.2,-712.78,2509.4
-3599.2,-1133.1,2784.7,3066.1,1399,-5359.9,-2126.4,-264.32,-1374.2,-1370.5,-5138.1,-2418.3
-3036.9,634.68,-2215.6,-1791,-2696.4,652.24,-883.39,-350.28,-1829.2,-1525.9,963.4,-2141.3
3143.1,984.47,-2577.3,-2141.6,2909.1,-5655.8,912.83,4114.5,-379.67,5415.1,2218.3,-2411.1
-82.907,6281.7,5443.4,1060.5,-4554.1,5705.5,3612.7,1418.9,-211.4,-3048.3,-2100.7,-5462.9
5707.9,4267.4,2580.4,474.47,-2206.6,957.53,1849.6,1330.8,2477.7,-3732.1,2073.6,4289.3
-366.74,2889.5,1701.3,2081.6,6108.4,3921.1,-64.471,-455.01,-2123.5,796.03,1280.8,3719.1
-36.67,-1980.5,14.959,-1521.3,-2557.2,-5330.8,3728.6,-2457.6,3000.7,-3634.3,32.232,-2063.1
-678.4,3223.1,-1807.4,1672.9,-1406.9,1594.1,-558.09,-1361.2,-925.65,-3160.5,5271.6,1579.5
3853.2,-602.61,3526.6,-2107.9,829.8,1468.1,1963.1,1249.9,1533,1403.3,2313.9,4065.9
3161.7,-872.6,3394.4,2473,1065.2,3436.1,6107.9,-2762.5,5520.2,845.11,-98.531,-2574.8
555.69,1635.4,-5299.6,1988.4,8795.3,-1050.8,-3520.9,-97.396,403.53,4025.3,2102.3,-2944.7
-1508.3,-3597,-3466.3,886.91,4201.2,-4116.3,-848.43,-2216.8,1502.1,1138.7,1947.8,-1250.2
-1133,-7232.3,-1111.7,-3181.8,-1528.5,-2162.4,-2948.4,-4034.6,-2090.1,4308.5,5056.4,2928.7
-1095.9,-1247.7,4454.8,-4963.4,1991.4,-1586.4,-4718.8,4893.2,692.16,2397.8,-4181.4,855.11
2042.1,-2539.3,1170.2,-1808.7,4266.2,-977.75,2970.3,2607.9,-2375,4888.8,2185.8,-485.95
3041.8,2559.3,3924.5,368.18,-153.02,-645.53,-1391.8,-624.78,-520.79,382.97,607.35,3304.8
4938.3,-793.96,-1739.4,-4623.1,-7301.2,758.38,-5118.6,3442.4,-2131.4,-6269.7,-2721.9,-3300.1
3114.9,4321,1428.7,1537.4,-927.71,6313.4,-3082.3,244.64,266.66,-1949.6,-4988.6,-3156.1
-3244.2,-1582,-1872.7,4840.8,-3908.7,-2518.4,2956.4,1413.9,-2652.2,-761.46,-2682.2,51.61
3018.1,1877,-5639.8,-1418.5,1752.1,-2011.4,1938.6,1285.1,2570.6,566.6,-292.81,1115.3
374.99,1468.6,919.9,-441.17,-330.78,5264.6,333.51,902.89,787.72,-1410,1222.6,937.91
-2136.1,1173.4,112.33,-3097.3,3147.3,7408.5,-4768.4,34.49,-3859.7,1589.9,2019.9,-2842
-608.55,-2917.7,-2293.9,-180.87,-3054.2,-2207.3,-1568.8,-37.977,-5893.1,730.19,-958.62,-1234.4
-438.74,175.76,-1657.5,-2655.1,3461.2,-5756.6,-2896.7,-2178.6,-4527,5844,-699.82,-769.58
0.89854,-385.37,-2347.2,3101.6,-3497.3,1484.9,4017.9,3536.1,-2810.9,-3842.5,2023.9,564.69
420.87,-1739.4,1559,2309.1,4541.6,-2121.3,-1995.6,-900.68,-38.415,17.41,2492.9,452.38
-412.19,-922.05,-3132.6,695.26,534.9,-237.25,2552.8,-130.56,1146.9,-1097.2,3607.6,655.28
-1341.2,-1457.2,1773.6,-852.97,3580.3,-305.09,5089.8,-3230.5,-3641,3801.8,-5708.8,-2246.9
3698.7,-937.42,-881.28,4895,-4293.9,963.9,4013.4,89.092,-5392.4,1611.8,-3633.4,1683.9
4343.4,-2593.9,-714.72,-6489.8,2589.7,-3936.7,1863.5,4503.2,-1502.4,2419.5,854.83,3149.4
1633,-3671.2,-2639.7,1053.5,-1790.8,707.61,-3880.2,-3348.2,-5141.1,-339.97,3154,-602.38
204.87,-1944.7,-2519.6,2013.1,-4628.7,-1259.3,6978.8,2162.1,-725.21,2738.2,-2696.7,-1039.8
4268.6,-873.87,-2027.2,131.72,3787.2,-4481.9,-3976.4,-4406.4,-3480.1,4576.5,-876.63,1512.1
-1113.2,3001.3,-2768.7,3969.2,1229.5,-431.45,-2067.1,1605.8,1331.3,-2085.6,-1375,-2490.1
-910.61,-1772.1,-2127.8,-2357.8,-479.78,-3148.2,-54.118,4616.8,-1925.3,-2716.9,-207.25,5219.3
165.61,4675.2,-1934.4,177.59,680.72,8601.7,2238.8,367.85,194.54,206.53,-1365.6,-2371.7
2988.3,-4095.9,-4571.8,4096.7,-1459.9,145.87,816.69,-3476.1,-2904.7,-2073.8,2271.3,62.163
-311.13,5704.7,-5249.9,-2696.1,-4096.7,-301.24,-2418.2,5160.2,5208.6,3693.9,-4663.4,-2359.1
1645.4,529.47,-9407.4,3781.6,-6351.2,-696.5,-2994,-3160.4,253.1,-830.05,6068.9,-1354.7
-305.88,-6515.7,1634.8,-5314.6,-5162.6,-358.84,-4517.9,-2027.3,-837.09,-3321.3,-4103,-473.65
665.13,2119.2,-2934.1,-692.68,-1415.9,3652.4,-1150.6,1311.5,-3991.3,238.99,3026.4,3067.1
-5949,-6692.1,659.14,4286.7,2014.7,-4171.7,-870.26,1122,1017.2,-2366.2,3473.1,-1237.4
4192.1,1020.3,-1189.6,1649.7,-320.45,-2312.3,-426.98,-235.61,-3293.9,-4403,-505.54,-101.61
3019.7,6760,2512.7,-20.629,398.6,3039.2,-1150.3,755.54,-3514,1187.5,535.71,-488.65
-3190.9,-504.24,1135.1,769.6,-1370.9,1407.6,1507.6,1309.5,-2130.6,-1700.7,-1353.8,3601.1
-7441.9,1458.5,4441.2,-2728.9,934.58,-585.15,-427.21,-512.47,-2004,1131.4,2354.2,-6046.7
4973.8,2017.3,710.72,-4502.4,2441.6,4062.2,-1767.9,793.41,-1874.5,3512.3,958.08,1692.1
