-6629.4,-220.18,-866.71,-1038.1,9729.9,-4286.4,-1297.4,2310.4,908.12,-2955,2160.6,2677.4
2590.4,2568.4,265.91,4114.1,-925.95,1528.2,-2943.2,5120.9,-3832,-1649.6,-3738.2,41.364
95.438,-898.67,-681.68,-1753.2,49.564,1135.3,1310.8,-345.72,-2514.9,762.13,332.32,2693
1763.7,2058.9,-3599.1,-417.79,-432.23,3809.8,-1619.2,1858.8,1883.2,-4697.7,2505.4,-2941.6
59.222,456.44,5900.1,-1729.2,-3492.4,-6459.5,-2903.9,1879.8,2033.7,-3477.3,1110.9,1066.5
1353.6,-2803.4,-1752.1,-835.08,-1973.7,-803.21,2166.6,6963.2,-816.87,-436.39,-1362,2673.7
3376.6,3802.2,41.479,2474.7,-2221,-2291.7,6759.2,-1822.7,-6881.1,1435.6,-358.51,152.22
-420.34,3783.2,-4648.8,6809.9,2115,-1784.6,448.12,4059.8,1280.3,-952.01,-4431.8,92.249
570.91,6990.9,1061.8,3675.3,1250.6,5339.6,929.58,1267.2,649.33,695.98,-2730.3,767.32
-4736.1,1638.8,-1382,-4247.8,5188.9,2161.4,2602.3,-686.28,-1695.1,-6631.5,1319.3,-299.59
-4403.8,2764.6,2117.3,3575,3801.6,964.98,-2421.3,-2417.1,-3449.3,269.21,-2955.1,-1985.4
-6650.8,-2073.8,154.61,3191.1,907.73,391.88,-1706.6,440.54,-3517.7,581.45,-1145.4,1943.8
-1488.8,-2330.2,-289.2,3316.2,-5486.9,4746.1,-56.348,-2198.9,-3829.3,-3428.5,-256.85,2266.8
5637.5,2218.4,1499.1,1725.7,3542.1,7623.5,-705.86,-717.83,2356.1,1980.1,433.57,193.92
812.47,-8769.6,-1204.9,2525,9557.2,2263.6,4101.3,1471.4,198.83,-1161.7,2602.6,337.63
-2084.8,2023.3,1962.1,875.73,-359.25,157.99,-6269.3,-122.1,-2923.3,2083.6,-4358.4,-2081.5
-2002.6,1065.6,2487.5,-6830.8,254.61,-2480.5,-708.24,-4210,3316.4,1319,-3908.6,5143.3
2693.3,3491,3196.3,-674.4,1134.3,2495.6,2961.3,-3664.4,-2500.3,6458.2,-9153.3,-3967.5
-79.436,1305.9,1487.4,3108.5,-2796.8,1683.1,2431.5,-2102.8,3397.8,3735.9,627.9,3906.9
574.84,2776.9,-3869.9,-1018.9,3004.1,-4158.3,-2909.5,-2672.8,430.15,-4446.9,-6158.7,-956.14
515.83,-2628.7,-4125.1,-4305.1,2017.3,967.57,7939.6,532.44,2006.1,6018.8,-1380.8,-4608.2
625.34,256.85,3242.1,1736,2939.3,3461.4,1641.8,1848.2,-24.686,1791,-209.6,-252.86
525,462.5,1144.4,-2729.1,545.9,-9120.9,1840.9,-1684.5,-4450.8,-2774.1,773.26,1484.8
-4619.6,-3043.1,189.17,-134.1,-3322.9,-650.91,2466.8,2520.1,-1790.7,-75.013,3689.1,2704.9
-123.3,-49.959,-2852,-166.54,3203,1906.9,-191.81,1920,-1851.1,-3526.4,-4295,-2298.8
-398.83,592.77,4333,-3978.5,4094.9,325.14,-4218.9,2692.2,462.73,-3308.3,-1035.5,1603.2
239.76,7449.2,7430.7,184.41,1061.2,-2481.6,-269.41,-1240.4,-6072.1,4816.7,1974.3,3450.5
1254.1,-649.49,-1327.3,1085.9,-2126.3,-833.04,2682.5,-6398.3,5786.5,634.25,-5755.3,2202.9
-1163.6,-2138.9,-89.917,-880.7,-1849.6,3255.6,-1686.7,1672.2,1670.9,-2177.5,-1603.9,-1431.5
-1074.8,2381.7,-1545.7,-1047.4,-2862.3,8592.4,-3765.7,-447.32,2796.7,2092.5,3050.5,-683.15
1854.5,-2345.1,-481.34,1250.9,-2053.9,798.39,1387.8,1767.9,-3780.3,5767.9,504.51,2069.1
-3569.4,3965.7,-6920,2693.6,-1270.5,-1173.1,-1248.8,-486.96,-632.35,-2107,2176,-567.2
-1308.1,-990.14,-743.52,-5454.7,5418.7,-4515.8,-189.27,-2410.7,4839.4,1091.2,5843.9,282.64
1778.4,-1949.5,2087.9,1298.8,7291.5,1589.8,-431.67,-1909.7,-2085.9,-94.448,3472.9,-4423.6
-1192.7,-755.87,73.037,2244.8,-3403.6,3755.3,3344.3,-42.182,-1622.8,-2424.1,3571.2,1885.7
-3966.3,-5935,677.63,-2024.5,-2425.2,-4579.4,-3976,1540.2,8953.6,-6837.4,3644.4,3464.6
-405.21,-1999.9,-156.12,-32.973,-584.34,-3595,-755.23,896.95,-4002.9,4416.9,356.5,3292
-2856.4,-783.58,1299.3,6926,2313.2,-2491.5,-1451.8,2320.5,2668.7,-1969.7,-1537.1,-1632.4
400.95,3.9488,-6050.3,1502.7,1522.7,4138.9,69.334,-338.28,-2294.4,-24.443,454.67,576.34
920.2,3694.6,-567.08,3219.3,1482.9,-684.41,-2432,5820,-4066.5,-1371.2,-40.576,-297.28
4331.8,-80.804,-811.74,-1615.2,-3640.6,3229.3,3439.8,1010.8,-126.87,-3714.5,-2669.2,-3853.2
792.83,-563.63,3075,-2613,-1990.7,900.01,1760.9,-5697.2,524.14,-1351.2,283.01,-3941.5
1738.3,1264.6,-4471.2,4170.7,2516.8,2020.1,1778.6,-3445.7,-4387.2,-5743.3,-3104.6,2076.9
1521.4,-2825.9,-2422,527.57,3132.2,-1872.9,2532.4,-4086.2,-3711.1,-2213.5,4951.4,1479.8
