64.242,-2340.5,-435.67,-1957.5,-2262.1,4550.9,445.3,969.51,-3814.8,2512.3,-2610.1,2630.9
-2994.7,-2474.2,-831.84,-76.134,664.24,441.44,211.44,2442.8,-4536.9,-5316,-8105.3,-1510.4
652.75,480.49,-960.33,-1014.7,-1869.2,-1600.2,-1848.9,2828.5,4909.5,-1981.1,424.17,3153
-4338.6,1021.4,5768.8,-3130.7,-4027.2,317.96,-3557.2,-1325.6,-169.06,-84.563,-3092.5,-4662.8
-2293.3,1644.7,3281,-1617.9,-600.69,-1270.1,-3703.7,2814.3,1878.2,-908.62,1582,3119.1
-1646,1817.8,5449.6,1245.5,-2247.3,-681.76,1166.6,-3932.9,-3267.8,1041,444.82,1227.8
30.522,-4038.2,423.69,-6745.2,-1309.7,2137.3,-1441.1,-3029.5,-2229.7,470.3,4578.4,1810.2
3622.5,2106.4,2291,914.49,-5053.5,2335,1815.7,399.22,490.75,2600.1,-5524.7,-1274.5
466.41,2049.8,-5073.2,-2737.3,2678.8,-3871.5,1619.7,-480.99,-1347.8,-3542.9,1360,2209.7
-591.18,2116.1,-3854.7,2730.3,-708.22,-3378.4,2800.7,-1331.5,4654.2,-1489.8,2082,-241.42
680.57,532.16,408.46,-166.29,339.69,3772.6,1874.9,2823.5,1639.9,4249,-3915.3,940.45
-3613.7,892.54,-2790.1,-463.39,-3624.6,-1497.8,-886.43,2400.2,-1377.3,1375.6,3183.5,-2004.5
1229.3,-2544.7,-4724.2,-2926.1,-478.1,-1670.3,185.64,-1847.3,-2029,762.38,6661.9,2248.2
-1893.6,-38.414,-653.89,-3384.5,3851.6,4561.5,873.97,-1794.1,-1174.4,-40.199,594.5,-233.16
1470.6,2400,3086.1,3389.9,-252.8,2337.9,-261.7,3911.9,2125.5,4347.3,3121.4,2345.9
-1074.3,-4495.4,-1637.5,-3159.2,3373.8,3719.1,-3030.5,1555.2,1798.3,6296.3,573,2174
-2734.3,-1187.3,-762.66,3087.2,1693.6,-1552.9,-1419.3,-1439.5,2409.3,-3723.6,-4565.2,-2895.8
-5183.1,-3990.4,6826.5,3154.3,524.27,4903.4,5425.7,-3906.6,-3431.3,725.77,1711.9,-3867.5
476.85,4016,5174.9,270.3,46.719,-1343.3,-1305.1,700.47,-1133.2,3778.8,-1540,-3076.8
1389.7,1367.3,-2327,1516.3,-858.61,352.44,-3498.5,-1581.1,3400.1,1285.5,-1021.6,-2822
-1748.4,3895.1,36.862,-1192.2,2938.9,-2575.9,386.32,-3313.7,-4469.6,-8055.4,1450.8,-3285
-4107.5,-1122.3,-6729.6,-1578.9,1626.4,466.55,-1166,-318.48,1373.3,-2325.9,2363.9,-2536.8
-3512.1,1671.1,1519,3880.6,-3996.4,-878.97,4805,-11.496,-3085.6,-1382.2,-4981.4,-227.96
3092.1,1807.6,280.22,-7934.5,4186,1390.5,1771.8,310.08,2532.2,-768.2,4881.7,-2229.6
-2227.4,3087.5,1136.4,-1236.2,91.532,-3455.8,1472,-1920.7,-975.4,3808.9,2078.6,2879.5
845.97,737.83,4036.5,-688.94,2187.7,-3465.2,-1951,313.87,5311.3,6114.1,-722.53,963.36
-52.97,1583.3,1716.3,-2356.8,1528.3,-2786.4,2978.3,149.87,-593.62,1433.4,2894,3405.1
2989.9,-4920.7,-4242.3,4140.6,3773.9,-2281.3,-2380.3,-272.98,2003.3,2782.7,-2901.6,1320.2
-1662.8,3684.3,-4870.1,-148.68,-2859.2,-2577,3682.9,262.2,-3386.5,3714.7,157.74,1926.2
54.259,-1492,549.58,1585.8,-569.89,-1681,-6620.2,-1089.3,-1208.9,-1544.5,2632.2,1707
5205.5,-2052.8,-1896.1,-1396.9,-932.57,-4829.5,4465,4013.8,1045.8,-2073.9,-1089.8,-2910.6
2213.5,-5007.8,-2841,936.02,4424.1,-2691.9,-2119.7,1637,-7693.6,415.56,-749.38,-2134.1
6577.9,290.69,-6757.1,-7362.6,6972.3,-6262.2,-559.78,-2410.8,57.369,1617.8,-2650.2,-267.8
699.75,229.45,-2218.7,3721,-1084.4,-4912.5,-437.02,4600,-2187.6,-3585.7,858.62,-521.65
2071.9,1049.2,2556.3,2177.6,1320.2,1273.6,932.11,-5559.8,-1347.9,2354,-883.21,2503.5
3325.9,1920.1,-1972.6,-2203.9,-4210.7,-3462.5,871.15,-1431.8,597.81,-644.97,-586.24,-890.62
2933.9,-911.41,-21.541,2845.2,-369.23,-410.25,4855.6,2415.3,5560.4,-1794.1,5149.5,-3192.1
-2811.1,3222.3,-1923.4,3027.6,-2803.4,-2227.1,-252.14,5270.3,-3612.9,3078.3,1507.6,1031.3
-6183.9,-1366.4,673.93,-3781.5,1382.6,2413.6,752.78,-1801.4,-991.69,330.92,-1702.2,779.21
1747.3,-3640.1,-415.2,2011.3,6068.7,-7061.6,1682.7,6260.1,-1702.4,-1006.3,1423.6,7467
-2561.7,-1244,3683.1,884.62,-105.36,35.554,780.04,4655.5,-1367.8,-981.03,-5812.4,4178.2
6399.6,-2089.2,-3252.7,-1603.9,1159.7,4649.8,-739.59,2821.2,984.95,-1053.6,-5449.1,1763.7
1629.7,473.85,1090.8,-273.9,2972.5,2713.8,1798.3,-544.57,2306.5,3012.3,-1872.6,3215.2
2113.8,1283.9,449.36,5578.6,-2845.6,2007,-2782.7,148.93,242.88,-5341.9,-3005.2,-747.49
2182.6,-3394.8,-5263.3,-550.3,-4835.7,-1235.4,-1163.2,5430.4,-3011.5,-1442,-1364.3,-5272.2
3465.7,879.69,940.25,-2137.8,-112.65,10167,1517.4,4169.1,-2225.7,-5855.9,2543.1,3356.8
-908.11,-1544,-3169.7,1812.5,-2599.9,-297.64,86.023,944.03,2398.7,2900.4,990.94,380.08
-202.8,2718.5,-4043.5,3123.7,4043.6,3095.6,1924.8,560.88,-340.39,-4226.2,-5519.4,4793.9
664.01,-2202.2,-246.86,-174.92,4298,5152.9,-1528.9,4679.4,1042,-2493.4,-1008.2,3020.4
3178.3,-265.42,3527.8,-694.03,-2038.2,-802.7,-2475.2,1977.6,2885.5,-2973.5,5571.1,2542.4
1477.2,-1530.1,1495.7,3241.7,3859.2,76.659,94.297,129.81,2094.1,3145.7,-2294.1,-1042.5
-1572.1,-781.68,4519.3,5061.8,-3959.2,-1086.5,-624.54,553.55,-4582,-198.47,-8389.5,2637.6
2864.5,1573,-1256.1,-689.1,1155.2,-3048.6,-4357,1626,2546.4,-718.22,-6589.9,-1189.9
833.31,-2218.2,15.543,2170,172.01,2189.2,-89.721,-1769.9,-1571.7,-1780.5,-3727.4,808.86
-3017.4,-4161.6,1530,-5692.7,-86.641,-251.03,-241.11,-1272.5,1767.6,2516.1,2077.8,-198.68
89.025,-2956.2,2645.2,-2118,-1696.9,-5694.2,-4650.4,-2336.8,-1862.2,-4215.9,-1894.9,971.07
-3407.3,-4054.8,-2050.7,-1974.9,-3106.8,-144.18,-6266.8,1048.4,972.68,-2002.7,691.76,7041.6
-2237.8,1421.9,-1249.5,-4169.5,-928.86,3307.1,-1585.3,-545.91,-3879.4,1806.2,-582.38,-437.84
1785.1,607.59,-311.92,116.08,1516.4,-594.92,4894.3,1424.7,4633.5,-4902.1,-1415.5,-1209.7
-5738.3,2208.8,-202.12,-2527.3,964.29,1302.6,1264.2,-3656.5,-4420,41.002,4415.5,3948.1
-4302,-2354.9,926.76,-3096.3,3110.9,-515.94,6006.7,-2199.6,-4432.6,-1435.8,-4408.3,-2028.9
4207,1034,1200.9,3331.5,-1906.2,-6136.7,-2965.4,2905.2,-3176.6,5239.7,-4103.4,-110.62
1268.4,-1742.8,-1128.2,266.03,-2790.1,-1588.8,235.1,906.3,-152.39,3405,-953.96,-3713
1937.1,1823.8,634.33,3426.4,524.3,-623.95,-3379.2,4391.9,2598.9,39.269,2764.4,957.64
3140.4,1702.5,2619.3,908.6,-1339.1,-4551.9,5114.4,3178.5,-9.004,1022.2,3419.4,1542.4
3765.7,579.5,-3609.1,5572.8,2837.9,-5730.4,-3666.5,-25.016,786.58,-783.11,-6090.2,1706
901.98,5769.6,-1570.1,1853.9,-4363.5,2253.6,529.43,1579.1,-2955.1,9474.8,1677.7,-17.07
2544,-3201.2,-7132,1953.8,-1558.4,1160,1456.5,-227.8,-1065.3,-590.65,-2477.2,1833.3
-2270.3,-648.11,3824.3,2811.7,273.07,-2357.2,-3173.3,-916.92,1501.2,-6058.5,-907.11,-1478
-896.55,14.292,3012.1,-2628.6,-1708.2,-5120.8,3486.6,-2878.3,6765,-1782.8,-5901.6,-5195.2
-992.86,558.13,-1488.1,-3161.5,-2969,3231.7,-1997.3,1901.5,-1740.5,-1370.4,-1200.5,-1679.6
-2056.6,2233,-1477.8,3228.2,3218.4,2878.6,-3985.7,2144.6,-4776.3,-4795.8,-2686.9,2405.4
-1581.8,4302.1,6499.4,2709.1,2675.2,-1799.1,357.52,-657.73,-3437.3,837.75,-2344.2,4514.3
1346,-2007.5,595.5,-2458.1,5089.8,-221.3,-676.32,-427.58,1490.6,4176.4,4333.2,2758.6
-698.58,487.59,-4785.4,-325.22,1915.9,1439.7,130.41,634.69,3157.6,-1554.8,3460.3,-1679.5
459.62,-6059.4,3701.8,-47.811,-1667.8,-788.7,-1412.4,2475.3,3943.3,-3898.8,1587.2,1042.7
-1193.6,-4963.5,1276,1742.4,-833.09,475.28,3281.7,-3809.4,3332.8,-2216.7,-3670.1,-3276
184.03,397.51,3692.9,1025.2,1074.4,5633.1,224.77,-342,916.95,981.98,-3737.7,1799.9
2874.7,-70.929,3934.9,-4412.6,3533.2,-16.127,1816.7,1650.4,3678.9,-390.98,868.39,1236.1
